fid,date,lg,htid,atid,y,h_f_ts,h_f_sot,h_f_ibox,h_f_corn,h_f_ts_v,h_a_ts,h_a_sot,h_a_blk,h_n,a_f_ts,a_f_sot,a_f_ibox,a_f_corn,a_f_ts_v,a_a_ts,a_a_sot,a_a_blk,a_n,lgm,h_rest,a_rest,h_l5_mean,h_l5_std,h_l5_n,a_l5_mean,a_l5_std,a_l5_n
1391877,2025-07-20,112,3437,3423,23,11.0167502817933,4.3019334355921615,7.439449255439002,3.409366664944359,11.0167502817933,11.645998199020847,3.6347003496203434,1.7343107076462758,18,8.15555153956084,2.8449315172477347,5.451795280859981,3.0375897406301564,8.15555153956084,17.39575911950337,5.83176640771809,4.171473216108476,35,25.115758009359162,7,8,10.8,2.481934729198171,5,6.4,3.826225293941798,5
1378284,2025-07-20,55,939,933,35,17.736633381311137,8.0150692215222,9.384206860279482,4.804081614303743,17.736633381311137,11.110714187016637,4.385208480220672,2.5413312157114727,32,10.693480912022395,2.999411105688888,5.725231850321402,3.6216524020044765,10.693480912022395,17.61404809199326,6.3049768969242965,3.0374043673337825,32,26.548640170031746,9,8,13.4,2.5768197453450252,5,13.2,3.9698866482558417,5
1353427,2025-07-20,31,601,599,36,15.29887986224606,4.691323910941168,8.550243907355418,6.484922699224171,15.29887986224606,10.741302980372813,3.7448240956939927,2.0949193916821924,46,11.846114556050512,4.282920631067989,6.4958922962975425,3.7075967462499353,11.846114556050512,17.06033414842022,5.764090070957298,3.274120453404663,44,26.095681863960714,8,7,14.4,3.555277766926235,5,10.0,2.6076809620810595,5
1374081,2025-07-20,34,658,659,30,12.858183736483353,3.912413639872927,7.993494955855355,5.5991817105447685,12.858183736483353,10.116549626424534,3.2433175805879695,2.038734346880565,41,13.167033660103534,4.8130100995788965,8.308734098378691,4.694005347397385,13.167033660103534,14.095027004643194,4.021955058331951,3.3557637530619417,53,23.393047150384376,8,8,8.0,2.0976176963403033,5,14.0,2.449489742783178,5
1392362,2025-07-20,32,627,624,23,13.453073271221529,4.147728736948301,6.132626569359469,6.329823133044664,13.453073271221529,10.97906804951833,3.2631118490033733,3.030626211052739,40,11.478751910438625,4.042066348622931,4.971674364710921,4.581788945693658,11.478751910438625,14.049291313972125,4.406353303088583,3.4939580188679615,59,24.509873384266744,8,3,13.8,3.867815921162743,5,10.2,3.867815921162743,5
1351183,2025-07-20,30,588,577,15,17.498258270536123,6.8767624354057,10.789730961735563,6.657824186031877,17.498258270536123,8.214560318890461,2.2714475425742746,2.23438615214577,63,12.016664709696666,3.8472497025218364,6.657750501391646,4.066569512304651,12.016664709696666,13.05039550167167,4.173221730676717,2.9045626818280366,58,26.170664330524403,4,3,15.0,5.727128425310541,5,15.2,7.0823724838503095,5
1338464,2025-07-20,39,734,726,32,15.077250842082082,4.560782906274108,7.638999837978225,5.618752306407209,15.077250842082082,9.637102375239829,2.500859324529974,2.7131429688929476,46,9.571240754680323,3.5010437073135114,4.298469468887782,3.244022480339685,9.571240754680323,16.417630739199517,4.433772419626041,4.263039300002856,35,24.406638610742,8,7,7.0,6.985699678629192,5,13.6,2.8000000000000003,5
1378286,2025-07-20,55,1939,941,22,14.011352748618208,4.81100278358739,7.828650715230375,4.8320538072736126,14.011352748618208,11.972653785690936,3.8379595997878146,2.2858849768571927,32,8.811117719796318,3.6955042517767582,5.4598519805871355,4.196139208426493,8.811117719796318,15.399221453267153,5.942890286059732,3.9414840438774172,36,26.65529293154402,7,8,13.6,1.3564659966250536,5,15.0,4.381780460041329,5
1374088,2025-07-21,34,650,651,25,17.448151224996437,5.701366672015415,11.057560996474455,6.23225572987757,17.448151224996437,7.005325333662859,1.9683045631584766,1.6818320578602153,48,13.786436594294983,4.201837849879176,6.462149081710411,4.520718087684776,13.786436594294983,11.910760368016632,3.790645849865909,2.877019285869308,47,23.42557981645715,8,10,19.8,10.49571341072154,5,13.2,2.4,5
1324191,2025-07-21,104,3253,3252,25,9.991605971539942,3.507348296891523,5.840164454458218,3.687708384167457,9.991605971539942,10.975367325911876,3.140836221926997,2.596203124789686,22,10.420239866086613,3.508259236937443,6.300122925388558,4.600842417387263,10.420239866086613,13.597990662545053,4.329738333035521,4.8941994125193,23,23.804227636756057,23,16,10.6,5.6780278266313555,5,12.2,2.039607805437114,5
1342070,2025-07-21,21,457,470,33,13.45094181833949,4.022693298232471,7.712807033492994,6.812356484132238,13.45094181833949,14.257538591747883,4.601895916788409,4.610966984659158,33,13.103519142872821,3.4952175173389843,6.758407724564832,5.3075802200679085,13.103519142872821,15.541520181796534,5.320134827793398,4.380717429433178,35,26.544183719415958,9,8,12.8,3.3105890714493698,5,14.4,3.826225293941798,5
1341820,2025-07-21,65,473,2074,31,13.427534243444413,5.007939724825269,7.408919463112836,7.050941459737774,13.427534243444413,9.806472308277378,4.702251970137558,2.2226520622736388,22,11.44483880356203,2.5239685552977478,5.84364929908648,4.512661656940599,11.44483880356203,12.107518809057423,4.904973704129406,3.5826028036053073,18,24.28477110049884,29,36,9.8,2.9933259094191533,5,11.2,2.481934729198171,5
1341823,2025-07-21,65,1176,959,24,13.207157920834026,4.29053561356781,7.009593014225979,4.9971341510015055,13.207157920834026,14.419805140171638,4.925423649331603,3.4376906488422394,23,8.20379473327279,3.063618561106773,4.524541483720235,2.82131324838252,8.20379473327279,14.956398587140589,4.554154332711753,4.217253113834155,20,24.367540366840252,29,37,11.0,3.9496835316262997,5,9.0,1.8973665961010275,5
1384895,2025-07-21,24,515,519,25,14.23189208663932,4.7743120270237425,8.039468323545996,4.722435049578239,14.23189208663932,11.89593102498951,3.7933464547689946,3.1470515009530975,36,9.54025905351927,3.2885274138399567,5.1704060447145235,3.607710864486357,9.54025905351927,15.752538184367953,5.653156282948175,4.1516559692735635,36,24.662834606245063,57,58,15.0,4.604345773288535,5,11.4,7.578918128598567,5
1388011,2025-07-21,25,542,544,21,11.075472370470733,4.286864541345241,5.76474707827841,5.484070133325952,11.075472370470733,13.216090556005366,4.785081292180962,3.043241512271771,18,11.581684026325073,3.6296558491768174,6.2896636738739025,5.35974105084627,11.581684026325073,13.856904624981688,4.077457724861346,3.864269656918964,19,22.658517176283517,56,56,10.8,2.1354156504062622,5,13.0,2.449489742783178,5
1385768,2025-07-21,26,562,563,19,14.622502316588813,3.9506671594059193,9.287991446047005,5.717219592268943,14.622502316588813,10.943397143300018,3.4477312049894984,3.53233164464668,40,12.037413110497184,3.8822716374349855,5.805783942239818,4.2238637185006,12.037413110497184,10.234857740812759,3.5426278827448794,2.3374655147225005,40,25.34509163050115,7,7,15.6,7.227724399837061,5,14.4,4.882622246293481,5
1374082,2025-07-21,34,655,646,27,16.099391325257553,5.534414766221807,9.333697322322092,5.861417687826875,16.099391325257553,9.30165732008282,2.6131116743420417,2.6396068507848724,46,8.761268540742043,3.0360136033549,5.357225189754148,3.6324345026201774,8.761268540742043,12.553205386409916,3.50862006469616,3.8153077051158832,49,23.433094075708464,6,9,11.0,5.176871642217914,5,9.6,2.4166091947189146,5
1339133,2025-07-21,41,745,743,32,12.735133687806176,4.499848916783231,7.729588033300967,3.644644299634661,12.735133687806176,13.007070020257137,5.080495256770504,3.157946593708513,35,13.139004207189075,3.6638372198981415,6.934776619136302,4.323427562906584,13.139004207189075,13.25815592642717,3.832131760105538,2.8468758217138843,30,25.66051036280214,30,28,12.8,4.354308211415448,5,12.0,4.242640687119285,5
1378287,2025-07-21,55,937,936,33,14.190663182632091,5.769939417689687,8.789739553984528,6.038859002705484,14.190663182632091,9.95421297500902,4.012551216459344,1.2472405381068177,30,10.128691274577433,3.5467677625335807,5.392497618220126,3.172244378345255,10.128691274577433,16.77725456537658,5.864386817006355,3.162860574144672,31,26.5972771432415,15,10,16.6,6.053098380168622,5,13.4,5.122499389946279,5
1338463,2025-07-22,39,723,736,18,14.175704198006175,5.173794516084557,9.615958457292718,5.793682553399565,14.175704198006175,12.361229200808285,4.131389454884683,3.3788172433253236,35,7.199631926293994,2.0825408644299133,3.4288052845451844,2.8942538809903486,7.199631926293994,16.477026445376087,5.944092187060201,3.6078391652618476,20,24.463808880252955,9,10,13.6,5.043808085167397,5,7.6,2.0591260281974,5
1374078,2025-07-22,34,647,669,21,14.519263768386073,4.842441753009316,8.171804050422152,4.380961904518641,14.519263768386073,11.223654862026372,3.630088524789948,2.7413846261243693,45,13.577744960229117,4.240522084841796,6.109133773591877,3.7248081824265444,13.577744960229117,10.803298147919426,3.897521814084751,2.4765029598965085,17,23.450037038144274,8,11,18.0,4.09878030638384,5,15.0,4.33589667773576,5
1374085,2025-07-22,34,668,656,14,12.026234950328961,3.484556013644231,6.677518882371441,4.274029443699491,12.026234950328961,10.988237315636068,4.026411591631763,2.6650579526484233,17,7.107805948410249,2.5102832078001542,4.301820298899528,2.129482623006749,7.107805948410249,14.736869003836011,4.08666002948346,4.173472463477594,40,23.438387492212353,9,8,9.2,1.469693845669907,5,7.8,2.2271057451320084,5
1340834,2025-07-22,52,906,901,21,15.765970636166061,4.908149585947243,9.582401748876073,5.160947363611954,15.765970636166061,8.022726203742684,3.507928028751303,1.0969997814209966,15,16.61037307785503,6.716103184809594,9.079501344520287,5.430714972446884,16.61037307785503,11.280306357789057,4.927038859859415,2.8007261662783964,14,25.527677736270494,4,4,14.2,4.707440918375928,5,16.0,2.9664793948382653,5
1340833,2025-07-22,52,897,1927,34,18.47048951009497,6.9818385272493355,11.957132818013386,5.560593532629739,18.47048951009497,11.327471646826064,5.25288911277056,2.304972776002737,15,10.369547207911342,3.6126406517209073,5.308294395882565,2.3414442979018517,10.369547207911342,14.069811940181726,3.939932239795791,4.222910771654334,16,25.38730785233167,3,4,15.0,5.89915248150105,5,9.4,3.2,5
1405446,2025-07-22,132,3845,503,20,15.766462065637851,6.545431501421904,7.447878517845949,6.227720544948095,15.766462065637851,9.220157972897853,4.447005926527855,1.7431552425280947,6,13.930477200811726,4.900799021275955,10.28043698472355,6.3424511780249055,13.930477200811726,11.320653121233232,4.505704558116482,2.880753938526189,42,26.69287914943699,215,65,12.2,1.9390719429665317,5,13.2,2.0396078054371136,5
1383450,2025-07-22,132,2315,3789,31,14.066118562010262,5.566192147357234,9.717584886900774,4.723377099754706,14.066118562010262,9.70130515689184,2.7974445381640973,2.4340155252056404,49,13.460394396543766,5.079509678920719,8.94555340068947,6.030585880075405,13.460394396543766,14.152557472965269,5.9701261978572555,3.407999724413433,40,26.54541478640984,4,59,16.0,4.049691346263317,5,16.2,4.1182520563948,5
1383452,2025-07-22,132,407,430,30,19.262733718731088,6.39248557425217,11.847952112986775,6.972265212319096,19.262733718731088,8.642150685305973,2.6359966452968657,2.292961905308128,50,12.557806031216812,4.385710391823421,8.353664529000078,4.436278815636408,12.557806031216812,12.085803156298304,4.911957347850951,3.167146494430599,44,26.61432040147509,66,72,17.6,4.882622246293481,5,9.0,3.8987177379235853,5
1392366,2025-07-22,32,635,626,26,13.09951581130432,4.349663222221898,7.0256872790691345,5.303060593151206,13.09951581130432,10.799855827742938,3.1374881167834063,3.118294835518147,41,10.552053722006496,3.888984375864684,5.934286401102322,3.8126212955942567,10.552053722006496,13.129225872042761,4.286072962203561,3.037919291614015,56,24.50019615123874,3,3,9.8,0.7483314773547882,5,14.4,1.7435595774162693,5
1353435,2025-07-22,31,604,587,14,16.322814351098454,4.547168997114845,7.556067845229245,4.586937743669365,16.322814351098454,8.92796294621439,2.8663741536861154,2.216952932485269,49,13.097983452877244,4.046955912383725,6.588425898735622,4.771273339426491,13.097983452877244,12.528626284646665,4.424323878461407,3.372310739570063,49,26.14345729265152,5,4,14.2,5.230678732248808,5,14.4,4.841487374764082,5
1377232,2025-07-22,136,1168,653,17,10.854256532046941,2.293798006666447,4.720764370757865,4.330137732367174,10.854256532046941,13.95176240064046,4.843390831266493,2.8665078387109233,8,9.82059492082983,3.2433203264333383,5.879357174391578,3.422573756847624,9.82059492082983,13.145966022000891,3.9178815334533703,3.2213196849469723,47,26.365231783289033,7,3,9.6,1.8547236990991407,5,10.0,4.857983120596447,5
1353430,2025-07-22,31,585,615,34,18.022454592876088,5.579647187013681,10.872395030355534,6.929205704821758,18.022454592876088,9.699987592331448,3.6572208305838814,2.459522424129602,59,12.702567786222378,3.9642756360445786,5.469679024155023,4.135713116662439,12.702567786222378,13.060217082173486,4.759227453942183,4.55168566148473,17,26.072269852045878,3,3,15.6,4.673328578219169,5,11.2,2.481934729198171,5
1378288,2025-07-22,55,938,932,27,15.985993115220307,5.973154938790786,9.644065880566462,5.283122217975053,15.985993115220307,15.491445431698182,5.120631934867362,3.9420200509758194,30,10.35424122797005,3.504975891417416,6.053213272937936,2.8551632293716316,10.35424122797005,14.327111857450225,4.988525798255053,3.4444456028859634,40,26.676538706150072,10,8,12.4,6.887670143089026,5,9.4,5.043808085167397,5
1392367,2025-07-22,32,639,629,26,14.188826378482835,4.163523500060242,8.434053640152793,5.150660155233914,14.188826378482835,10.301748051865847,3.6414040603492963,2.0976615759274,57,10.431902150801129,3.2963274963046625,5.077648465832095,5.015804459519372,10.431902150801129,11.945504125300166,3.7428917191338305,2.8076414570591046,40,24.50850010055128,3,3,8.4,2.4166091947189146,5,12.0,2.280350850198276,5
1353437,2025-07-23,31,616,598,11,12.878243781876469,5.137553476884793,8.506437645003164,6.195421915812282,12.878243781876469,11.064931354580954,3.372233688536994,3.1694832188694897,18,9.4937668191046,2.9615133567784198,4.9368409809217315,5.1230004087441765,9.4937668191046,16.00635383297615,4.7801536193428635,4.247914315963638,46,26.118472982089255,4,4,12.8,4.707440918375928,5,11.6,4.586937976471886,5
1377228,2025-07-23,136,583,721,24,15.103048616080743,4.976606641694422,8.330028573691195,4.790215571916781,15.103048616080743,12.330269825953419,3.50000875277207,3.0044644506324247,59,10.630941944433623,3.6573940402339766,5.76764608980886,3.780613876124384,10.630941944433623,10.34290746179839,3.8896292586994186,2.138530313533798,46,26.251386975001477,4,4,16.2,8.840814442120138,5,16.0,8.532291603080617,5
1377226,2025-07-23,136,628,574,18,17.259504848005644,5.930269635131832,8.971129267596632,5.7771249286123485,17.259504848005644,10.065194721818054,3.5150830043072516,2.4309585803071676,60,11.732794715946637,3.7457086531844674,7.714916890076574,4.068361686967223,11.732794715946637,13.279503015272935,3.801450263525912,3.434469475663921,60,26.224192810790246,7,4,16.6,9.329523031752482,5,16.8,3.1874754901018454,5
1353431,2025-07-23,31,611,603,36,14.023498229717942,5.003915730313334,6.911385820624819,5.9451233772004,14.023498229717942,10.081733340469585,3.527172994831595,2.420055195179881,49,13.798261802617919,3.817070771888734,7.499831955818162,6.662263729928684,13.798261802617919,14.474386294049143,4.3662315093463215,3.710917197252873,51,26.03036794572379,4,6,11.8,2.9257477676655586,5,21.2,7.0823724838503095,5
1392368,2025-07-23,32,622,634,22,13.964311880594751,4.798500546590907,7.333610660982819,4.933829128663203,13.964311880594751,12.43074063984537,3.2506153307336585,3.2089198857119734,41,13.541098954471531,4.303085456829804,6.645233219281267,4.772202146121796,13.541098954471531,11.140517841690059,3.545718083852233,2.1281044238800098,61,24.516712603384654,4,4,15.8,6.968500556073739,5,14.6,3.7202150475476548,5
1340837,2025-07-23,52,900,899,25,12.574130877508138,4.685984686691633,7.139017888832176,3.60667792854427,12.574130877508138,11.092441050061154,4.930625791390816,2.8492501307296267,11,9.479605552308909,3.631201089793412,5.072908739825255,2.3357306670858176,9.479605552308909,13.173543772568005,3.361687757342415,4.40806138907831,15,25.64629462700274,4,3,12.4,3.555277766926235,5,16.2,6.4,5
1340838,2025-07-23,52,902,905,24,13.109017376894041,4.454388816225728,6.253846450118812,3.1335101065914244,13.109017376894041,9.130792130403092,1.91327073902515,3.2015815750250973,11,10.781151177132864,2.7554083795459188,7.35586533258828,4.378068677441001,10.781151177132864,12.066484269890678,4.202977143276745,4.298458750154069,12,25.627321563404497,4,4,10.4,4.127953488110059,5,11.4,3.3823069050575527,5
